trial_id,variant,case_id,model,quantity,axis,node_relative_l2_median,node_relative_l2_p90,node_relative_l2_worst,node_relative_metrics_defined,valid_energy_node_count,predicted_hotspot_node_zero_based,target_hotspot_node_zero_based,hotspot_distance_m
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,0.03960011526942253,0.2027733400464058,1.040696144104004,True,496,207,207,0.0
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,Y,0.2754596024751663,0.631233811378479,1.4244576692581177,True,496,265,266,135.00458240048846
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.025771777145564556,0.05241691693663598,1.2998770475387573,True,508,72,1,0.5240000000000045
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,Z,0.22761639207601547,0.3107119292020798,1.6799875497817993,True,508,265,265,0.0
R2_LHS_02,control,V40_C_E4_C7_1T,S10_HYBRID,displacement,X,0.019674313254654408,0.056862374767661095,0.13236591219902039,True,496,433,433,0.0
R2_LHS_02,control,V40_C_E4_C7_1T,S10,velocity,X,0.6491938233375549,0.7754385471343994,0.9101482629776001,True,496,153,153,0.0
R2_LHS_02,control,V40_C_E4_C7_1T,S10_HYBRID,displacement,Y,0.030419443733990192,0.1624748706817627,0.6702837944030762,True,496,207,207,0.0
R2_LHS_02,control,V40_C_E4_C7_1T,S10,velocity,Y,0.2769787311553955,0.5929992496967316,1.111942172050476,True,496,265,265,0.0
R2_LHS_02,control,V40_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.019690070301294327,0.033585759624838826,0.7505903244018555,True,508,1,1,0.0
R2_LHS_02,control,V40_C_E4_C7_1T,S10,velocity,Z,0.20581042766571045,0.2678236693143845,1.1973146200180054,True,508,265,265,0.0
R2_LHS_02,control,V52_A_E4_C7_1T,S10_HYBRID,displacement,X,0.014000415336340666,0.03788376227021217,0.08401767909526825,True,496,433,503,3.660046115141711
R2_LHS_02,control,V52_A_E4_C7_1T,S10,velocity,X,0.7977285087108612,0.8921361863613129,0.9775324463844299,True,496,50,70,135.0
R2_LHS_02,control,V52_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.027721665799617767,0.14599473774433136,0.5400018095970154,True,496,207,207,0.0
R2_LHS_02,control,V52_A_E4_C7_1T,S10,velocity,Y,0.2958291321992874,0.5421159863471985,1.058410406112671,True,496,266,265,135.00458240048846
R2_LHS_02,control,V52_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.016230758279561996,0.02486449908465147,0.48664945363998413,True,508,1,1,0.0
R2_LHS_02,control,V52_A_E4_C7_1T,S10,velocity,Z,0.16854508966207504,0.232335813343525,1.1000772714614868,True,508,265,265,0.0
R2_LHS_02,control,V52_B_E4_C7_1T,S10_HYBRID,displacement,X,0.017020144499838352,0.03444674797356129,0.1022249385714531,True,496,503,503,0.0
R2_LHS_02,control,V52_B_E4_C7_1T,S10,velocity,X,0.7637657821178436,0.8617247641086578,0.9448807239532471,True,496,50,50,0.0
R2_LHS_02,control,V52_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.030239595100283623,0.15703003108501434,1.0798557996749878,True,496,207,207,0.0
R2_LHS_02,control,V52_B_E4_C7_1T,S10,velocity,Y,0.28523461520671844,0.5531355440616608,1.3833489418029785,True,496,266,265,135.00458240048846
R2_LHS_02,control,V52_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.018702615052461624,0.02881845533847809,0.29517605900764465,True,508,1,1,0.0
R2_LHS_02,control,V52_B_E4_C7_1T,S10,velocity,Z,0.1704186573624611,0.24098693132400514,1.2819874286651611,True,508,265,265,0.0
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,0.01804118137806654,0.04906455613672733,0.13977696001529694,True,496,503,503,0.0
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,S10,velocity,X,0.6559708118438721,0.7667817175388336,0.956322193145752,True,496,70,153,0.524
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,0.03420008532702923,0.17042049765586853,0.7753955125808716,True,496,207,207,0.0
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,S10,velocity,Y,0.25461535155773163,0.5600390434265137,1.885236382484436,True,496,265,265,0.0
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.018181505613029003,0.035828115046024324,0.3915436863899231,True,508,361,1,8.335999999999995
R2_LHS_02,control,V52_CPLUS_E4_C7_1T,S10,velocity,Z,0.190661258995533,0.2855384945869446,1.647405743598938,True,508,265,265,0.0
R2_LHS_02,control,V52_C_E4_C7_1T,S10_HYBRID,displacement,X,0.018519681878387928,0.038676781579852104,0.11905462294816971,True,496,503,503,0.0
R2_LHS_02,control,V52_C_E4_C7_1T,S10,velocity,X,0.7496800720691681,0.845307469367981,0.9510268568992615,True,496,50,50,0.0
R2_LHS_02,control,V52_C_E4_C7_1T,S10_HYBRID,displacement,Y,0.031554682180285454,0.1588866263628006,0.9799041748046875,True,496,207,207,0.0
R2_LHS_02,control,V52_C_E4_C7_1T,S10,velocity,Y,0.26469163596630096,0.5449174344539642,1.5151166915893555,True,496,265,266,135.00458240048846
R2_LHS_02,control,V52_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.01728901732712984,0.027110035903751852,0.32656484842300415,True,508,1,1,0.0
R2_LHS_02,control,V52_C_E4_C7_1T,S10,velocity,Z,0.16535133868455887,0.24141466617584229,1.274767279624939,True,508,265,265,0.0
R2_LHS_02,control,V40_A_E5_C9_1T,S10_HYBRID,displacement,X,0.0271903732791543,0.07177505269646645,0.23837047815322876,True,496,433,433,0.0
R2_LHS_02,control,V40_A_E5_C9_1T,S10,velocity,X,0.7173418700695038,0.8214341998100281,0.9502435922622681,True,496,50,153,135.00101694431785
R2_LHS_02,control,V40_A_E5_C9_1T,S10_HYBRID,displacement,Y,0.0782976970076561,0.28724920749664307,2.5207810401916504,True,496,207,207,0.0
R2_LHS_02,control,V40_A_E5_C9_1T,S10,velocity,Y,0.3258948475122452,0.6669605374336243,1.0742107629776,True,496,266,265,135.00458240048846
R2_LHS_02,control,V40_A_E5_C9_1T,S10_HYBRID,displacement,Z,0.069480299949646,0.10194983631372452,0.9981982111930847,True,508,224,1,4.43
R2_LHS_02,control,V40_A_E5_C9_1T,S10,velocity,Z,0.21818948537111282,0.2658746689558029,1.3694835901260376,True,508,265,265,0.0
R2_LHS_02,control,V40_B_E5_C9_1T,S10_HYBRID,displacement,X,0.029979316517710686,0.07554694265127182,0.25247761607170105,True,496,433,433,0.0
R2_LHS_02,control,V40_B_E5_C9_1T,S10,velocity,X,0.6210343837738037,0.7226710021495819,0.9225338101387024,True,496,50,153,135.00101694431785
R2_LHS_02,control,V40_B_E5_C9_1T,S10_HYBRID,displacement,Y,0.07956375926733017,0.2956697642803192,2.4308857917785645,True,496,207,207,0.0
R2_LHS_02,control,V40_B_E5_C9_1T,S10,velocity,Y,0.3062799572944641,0.6233749687671661,1.0633481740951538,True,496,266,217,135.00596598669262
R2_LHS_02,control,V40_B_E5_C9_1T,S10_HYBRID,displacement,Z,0.07407146692276001,0.10800936371088028,1.0276206731796265,True,508,224,1,4.43
R2_LHS_02,control,V40_B_E5_C9_1T,S10,velocity,Z,0.22014189511537552,0.2901755511760712,1.4693331718444824,True,508,265,265,0.0
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,X,0.02339066658169031,0.053795160725712776,0.15849094092845917,True,496,433,433,0.0
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,S10,velocity,X,0.5756295323371887,0.7242168188095093,0.9250566363334656,True,496,70,50,135.0
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Y,0.05282330513000488,0.1809612140059471,0.7797621488571167,True,496,207,207,0.0
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,S10,velocity,Y,0.29207950830459595,0.6378033459186554,1.5495296716690063,True,496,265,198,135.0166118112963
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Z,0.03064962476491928,0.04371400251984597,0.4262053370475769,True,508,72,1,0.5240000000000045
R2_LHS_02,control,V40_CPLUS_E5_C9_1T,S10,velocity,Z,0.22896397858858109,0.3174684256315232,2.442058563232422,True,508,265,265,0.0
R2_LHS_02,control,V40_C_E5_C9_1T,S10_HYBRID,displacement,X,0.019383637234568596,0.05606620945036411,0.13344009220600128,True,496,433,433,0.0
R2_LHS_02,control,V40_C_E5_C9_1T,S10,velocity,X,0.5604462921619415,0.68243408203125,0.9214310050010681,True,496,153,153,0.0
R2_LHS_02,control,V40_C_E5_C9_1T,S10_HYBRID,displacement,Y,0.029853624291718006,0.1727873608469963,0.7267786264419556,True,496,207,207,0.0
R2_LHS_02,control,V40_C_E5_C9_1T,S10,velocity,Y,0.2894301861524582,0.5754035413265228,1.1011810302734375,True,496,265,265,0.0
R2_LHS_02,control,V40_C_E5_C9_1T,S10_HYBRID,displacement,Z,0.019757273606956005,0.03307152651250363,0.7351921796798706,True,508,224,1,4.43
R2_LHS_02,control,V40_C_E5_C9_1T,S10,velocity,Z,0.212026908993721,0.2684057801961899,1.1443555355072021,True,508,265,265,0.0
R2_LHS_02,control,V52_A_E5_C9_1T,S10_HYBRID,displacement,X,0.01347755640745163,0.0386478453874588,0.0870521143078804,True,496,433,503,3.660046115141711
R2_LHS_02,control,V52_A_E5_C9_1T,S10,velocity,X,0.6571726500988007,0.7622928321361542,0.9249542951583862,True,496,50,70,135.0
R2_LHS_02,control,V52_A_E5_C9_1T,S10_HYBRID,displacement,Y,0.025771050713956356,0.15029700845479965,0.5981273055076599,True,496,207,207,0.0
R2_LHS_02,control,V52_A_E5_C9_1T,S10,velocity,Y,0.2891295254230499,0.5408351421356201,1.0683355331420898,True,496,266,265,135.00458240048846
R2_LHS_02,control,V52_A_E5_C9_1T,S10_HYBRID,displacement,Z,0.01454102573916316,0.023972702212631702,0.4750531315803528,True,508,1,1,0.0
R2_LHS_02,control,V52_A_E5_C9_1T,S10,velocity,Z,0.16619186103343964,0.22647418826818472,1.103149652481079,True,508,265,265,0.0
R2_LHS_02,control,V52_B_E5_C9_1T,S10_HYBRID,displacement,X,0.015893162228167057,0.04223911091685295,0.1193467229604721,True,496,503,503,0.0
R2_LHS_02,control,V52_B_E5_C9_1T,S10,velocity,X,0.7072359025478363,0.7974027991294861,0.938226580619812,True,496,70,50,135.0
R2_LHS_02,control,V52_B_E5_C9_1T,S10_HYBRID,displacement,Y,0.029639271087944508,0.17630046606063843,0.9476113319396973,True,496,207,207,0.0
R2_LHS_02,control,V52_B_E5_C9_1T,S10,velocity,Y,0.26441219449043274,0.5685889720916748,1.3549671173095703,True,496,271,265,1.112326
R2_LHS_02,control,V52_B_E5_C9_1T,S10_HYBRID,displacement,Z,0.016921143047511578,0.034458997473120694,0.8103877902030945,True,508,72,1,0.5240000000000045
R2_LHS_02,control,V52_B_E5_C9_1T,S10,velocity,Z,0.1643870547413826,0.24551473110914235,1.3639267683029175,True,508,265,265,0.0
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,X,0.018219351768493652,0.03855614736676216,0.13467881083488464,True,496,503,503,0.0
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,S10,velocity,X,0.5957028269767761,0.6799546480178833,0.9113934636116028,True,496,50,70,135.0
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Y,0.030717057175934315,0.14969095587730408,0.8784351348876953,True,496,207,207,0.0
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,S10,velocity,Y,0.2590475082397461,0.5458692312240601,1.7780177593231201,True,496,266,271,135.0
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Z,0.01912092138081789,0.030002786777913574,0.33336141705513,True,508,1,1,0.0
R2_LHS_02,control,V52_CPLUS_E5_C9_1T,S10,velocity,Z,0.18866810202598572,0.25538357198238376,1.3033983707427979,True,508,265,265,0.0
R2_LHS_02,control,V52_C_E5_C9_1T,S10_HYBRID,displacement,X,0.018980225548148155,0.04496663250029087,0.11922001093626022,True,496,503,503,0.0
R2_LHS_02,control,V52_C_E5_C9_1T,S10,velocity,X,0.7338375151157379,0.8143962025642395,0.9588692784309387,True,496,50,50,0.0
R2_LHS_02,control,V52_C_E5_C9_1T,S10_HYBRID,displacement,Y,0.043058911338448524,0.1923561543226242,0.9073354601860046,True,496,207,207,0.0
R2_LHS_02,control,V52_C_E5_C9_1T,S10,velocity,Y,0.2699730545282364,0.5549613237380981,1.749732494354248,True,496,266,266,0.0
R2_LHS_02,control,V52_C_E5_C9_1T,S10_HYBRID,displacement,Z,0.022957993671298027,0.03570828698575497,0.37559354305267334,True,508,361,1,8.335999999999995
R2_LHS_02,control,V52_C_E5_C9_1T,S10,velocity,Z,0.18099573999643326,0.2770172536373139,1.517456293106079,True,508,265,265,0.0
R2_LHS_02,control,V40_A_E6_C10_1T,S10_HYBRID,displacement,X,0.09036996588110924,0.21872656047344208,0.9985213279724121,True,496,433,433,0.0
R2_LHS_02,control,V40_A_E6_C10_1T,S10,velocity,X,0.4683389812707901,0.694627434015274,1.0120573043823242,True,496,70,153,0.524
R2_LHS_02,control,V40_A_E6_C10_1T,S10_HYBRID,displacement,Y,0.030668526887893677,0.18937816470861435,0.9807479381561279,True,496,207,207,0.0
R2_LHS_02,control,V40_A_E6_C10_1T,S10,velocity,Y,0.3715774714946747,0.6341200172901154,1.3155019283294678,True,496,265,217,2.117891640824903
R2_LHS_02,control,V40_A_E6_C10_1T,S10_HYBRID,displacement,Z,0.014429722912609577,0.02677668333053589,0.2187524139881134,True,508,72,72,0.0
R2_LHS_02,control,V40_A_E6_C10_1T,S10,velocity,Z,0.18412944674491882,0.24982539117336275,2.3446083068847656,True,508,265,265,0.0
R2_LHS_02,control,V40_B_E6_C10_1T,S10_HYBRID,displacement,X,0.08520455285906792,0.21386614441871643,0.6854357719421387,True,496,433,433,0.0
R2_LHS_02,control,V40_B_E6_C10_1T,S10,velocity,X,0.4487888813018799,0.6556570529937744,0.973005473613739,True,496,70,50,135.0
R2_LHS_02,control,V40_B_E6_C10_1T,S10_HYBRID,displacement,Y,0.026238489896059036,0.17817053198814392,0.8261411190032959,True,496,207,207,0.0
R2_LHS_02,control,V40_B_E6_C10_1T,S10,velocity,Y,0.346365287899971,0.6217152774333954,1.4681107997894287,True,496,265,198,135.0166118112963
R2_LHS_02,control,V40_B_E6_C10_1T,S10_HYBRID,displacement,Z,0.016271136701107025,0.036500274389982226,0.9301613569259644,True,508,72,72,0.0
R2_LHS_02,control,V40_B_E6_C10_1T,S10,velocity,Z,0.1879138946533203,0.26475278139114383,1.3903394937515259,True,508,265,265,0.0
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,S10_HYBRID,displacement,X,0.09146317467093468,0.19783896207809448,0.6533907651901245,True,496,433,433,0.0
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,S10,velocity,X,0.47958721220493317,0.6795188784599304,0.9448025226593018,True,496,50,153,135.00101694431785
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Y,0.03650690242648125,0.16070028394460678,0.7137861847877502,True,496,207,207,0.0
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,S10,velocity,Y,0.2972884476184845,0.6101125478744507,1.4573782682418823,True,496,266,265,135.00458240048846
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Z,0.024820896796882153,0.03479519449174404,0.33255743980407715,True,508,1,72,0.5240000000000045
R2_LHS_02,control,V40_CPLUS_E6_C10_1T,S10,velocity,Z,0.2248939424753189,0.30274229347705844,1.3865283727645874,True,508,265,265,0.0
R2_LHS_02,control,V40_C_E6_C10_1T,S10_HYBRID,displacement,X,0.0988469310104847,0.20290925353765488,0.7529706358909607,True,496,433,433,0.0
R2_LHS_02,control,V40_C_E6_C10_1T,S10,velocity,X,0.45280152559280396,0.6707955598831177,0.9369992017745972,True,496,50,511,135.2904268601441
R2_LHS_02,control,V40_C_E6_C10_1T,S10_HYBRID,displacement,Y,0.03422334045171738,0.1604902669787407,0.7196798324584961,True,496,207,207,0.0
R2_LHS_02,control,V40_C_E6_C10_1T,S10,velocity,Y,0.31901267170906067,0.6077289283275604,1.4388601779937744,True,496,266,265,135.00458240048846
R2_LHS_02,control,V40_C_E6_C10_1T,S10_HYBRID,displacement,Z,0.0225709592923522,0.03197547495365143,0.3301911950111389,True,508,1,72,0.5240000000000045
R2_LHS_02,control,V40_C_E6_C10_1T,S10,velocity,Z,0.2310047447681427,0.300343918800354,1.2373931407928467,True,508,265,265,0.0
R2_LHS_02,control,V52_A_E6_C10_1T,S10_HYBRID,displacement,X,0.14504055678844452,0.3964972198009491,1.2664642333984375,True,496,433,433,0.0
R2_LHS_02,control,V52_A_E6_C10_1T,S10,velocity,X,0.5880751311779022,0.780603438615799,1.0414087772369385,True,496,50,50,0.0
R2_LHS_02,control,V52_A_E6_C10_1T,S10_HYBRID,displacement,Y,0.05156942084431648,0.25945308804512024,2.389638900756836,True,496,206,207,6.983226270712748
R2_LHS_02,control,V52_A_E6_C10_1T,S10,velocity,Y,0.37916578352451324,0.5876276791095734,1.0174601078033447,True,496,265,198,135.0166118112963
R2_LHS_02,control,V52_A_E6_C10_1T,S10_HYBRID,displacement,Z,0.05198707990348339,0.0872737318277359,0.9266015887260437,True,508,224,72,3.9059999999999957
R2_LHS_02,control,V52_A_E6_C10_1T,S10,velocity,Z,0.19375375658273697,0.2655931532382965,1.1991549730300903,True,508,265,265,0.0
R2_LHS_02,control,V52_B_E6_C10_1T,S10_HYBRID,displacement,X,0.10380659997463226,0.21926917880773544,0.7470251321792603,True,496,433,433,0.0
R2_LHS_02,control,V52_B_E6_C10_1T,S10,velocity,X,0.5529755055904388,0.7361911237239838,0.9392984509468079,True,496,50,50,0.0
R2_LHS_02,control,V52_B_E6_C10_1T,S10_HYBRID,displacement,Y,0.02654283307492733,0.1535562053322792,0.5799822807312012,True,496,207,207,0.0
R2_LHS_02,control,V52_B_E6_C10_1T,S10,velocity,Y,0.31301547586917877,0.5113561451435089,1.034425973892212,True,496,265,198,135.0166118112963
R2_LHS_02,control,V52_B_E6_C10_1T,S10_HYBRID,displacement,Z,0.014329212252050638,0.024075624532997608,0.5693960189819336,True,508,1,72,0.5240000000000045
R2_LHS_02,control,V52_B_E6_C10_1T,S10,velocity,Z,0.18107254803180695,0.24688483476638795,1.020415186882019,True,508,265,265,0.0
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,S10_HYBRID,displacement,X,0.08556993305683136,0.1867118999361992,0.8758475184440613,True,496,433,433,0.0
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,S10,velocity,X,0.5797329545021057,0.7739048004150391,0.9501181840896606,True,496,70,50,135.0
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Y,0.033252257853746414,0.17374876141548157,0.7797402143478394,True,496,207,207,0.0
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,S10,velocity,Y,0.26892314851284027,0.5715051591396332,1.867697834968567,True,496,265,265,0.0
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Z,0.01825691480189562,0.03472512923181057,0.3740521967411041,True,508,72,72,0.0
R2_LHS_02,control,V52_CPLUS_E6_C10_1T,S10,velocity,Z,0.2002292275428772,0.2914695292711258,1.6940315961837769,True,508,265,265,0.0
R2_LHS_02,control,V52_C_E6_C10_1T,S10_HYBRID,displacement,X,0.0845341682434082,0.20833659172058105,0.7046951055526733,True,496,433,433,0.0
R2_LHS_02,control,V52_C_E6_C10_1T,S10,velocity,X,0.5778419375419617,0.7688392996788025,1.0423749685287476,True,496,70,50,135.0
R2_LHS_02,control,V52_C_E6_C10_1T,S10_HYBRID,displacement,Y,0.03055338840931654,0.17709611356258392,0.9545927047729492,True,496,207,207,0.0
R2_LHS_02,control,V52_C_E6_C10_1T,S10,velocity,Y,0.31413398683071136,0.5770854353904724,1.3316688537597656,True,496,265,266,135.00458240048846
R2_LHS_02,control,V52_C_E6_C10_1T,S10_HYBRID,displacement,Z,0.01809778530150652,0.039816394448280334,0.9621519446372986,True,508,72,72,0.0
R2_LHS_02,control,V52_C_E6_C10_1T,S10,velocity,Z,0.1867404207587242,0.2728725373744965,1.422608494758606,True,508,265,265,0.0
R2_LHS_02,control,V40_A_E7_C11_2T,S10_HYBRID,displacement,X,0.015746545046567917,0.037011994048953056,0.0721050575375557,True,496,433,433,0.0
R2_LHS_02,control,V40_A_E7_C11_2T,S10,velocity,X,0.7023656368255615,0.8239826560020447,0.8760509490966797,True,496,50,50,0.0
R2_LHS_02,control,V40_A_E7_C11_2T,S10_HYBRID,displacement,Y,0.03554985672235489,0.1515800580382347,0.41626426577568054,True,496,207,280,1.0347168233735533
R2_LHS_02,control,V40_A_E7_C11_2T,S10,velocity,Y,0.24936676025390625,0.5059016644954681,1.3210755586624146,True,496,266,265,135.00458240048846
R2_LHS_02,control,V40_A_E7_C11_2T,S10_HYBRID,displacement,Z,0.03286312706768513,0.049410080164670946,1.2161827087402344,True,508,443,443,0.0
R2_LHS_02,control,V40_A_E7_C11_2T,S10,velocity,Z,0.2445320263504982,0.3303951770067215,2.046794891357422,True,508,265,265,0.0
R2_LHS_02,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,0.016288645565509796,0.036680979654192924,0.07781773805618286,True,496,433,433,0.0
R2_LHS_02,control,V40_B_E7_C11_2T,S10,velocity,X,0.5986144840717316,0.7489268183708191,0.8987427353858948,True,496,493,493,0.0
R2_LHS_02,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,0.02865548897534609,0.11930956318974495,0.33097854256629944,True,496,280,280,0.0
R2_LHS_02,control,V40_B_E7_C11_2T,S10,velocity,Y,0.22326142340898514,0.4467793405056,1.0273467302322388,True,496,265,296,135.0166118112963
R2_LHS_02,control,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,0.023912226781249046,0.03908557780086994,0.8253093361854553,True,508,72,443,8.336000000000006
R2_LHS_02,control,V40_B_E7_C11_2T,S10,velocity,Z,0.2178746834397316,0.2855488657951355,1.1173266172409058,True,508,265,265,0.0
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,0.02304899226874113,0.050594935193657875,0.1183859184384346,True,496,433,433,0.0
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,S10,velocity,X,0.5679171979427338,0.7407777905464172,0.8800041675567627,True,496,70,493,135.2904268601441
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,0.053714385256171227,0.1460990086197853,0.419804185628891,True,496,280,280,0.0
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,S10,velocity,Y,0.2197885513305664,0.4412347823381424,1.1786670684814453,True,496,266,266,0.0
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,0.04832402616739273,0.06430177018046379,0.9893175959587097,True,508,443,443,0.0
R2_LHS_02,control,V40_CPLUS_E7_C11_2T,S10,velocity,Z,0.2343670204281807,0.31055238246917727,2.456669330596924,True,508,265,265,0.0
R2_LHS_02,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,0.02093472331762314,0.04607846587896347,0.0991903766989708,True,496,433,433,0.0
R2_LHS_02,control,V40_C_E7_C11_2T,S10,velocity,X,0.5776289403438568,0.7422921359539032,0.8668413758277893,True,496,50,153,135.00101694431785
R2_LHS_02,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,0.05700656399130821,0.15165244042873383,0.4565231502056122,True,496,280,280,0.0
R2_LHS_02,control,V40_C_E7_C11_2T,S10,velocity,Y,0.23241619020700455,0.4281328469514847,1.1848068237304688,True,496,266,316,135.00596598669262
R2_LHS_02,control,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,0.05052202008664608,0.06296981945633888,0.8911253809928894,True,508,443,443,0.0
